Date,close,market_cap,circulating_market_cap,Price1Y,ATR14,Variance120,VEMA26,net_interest_expense,net_invest_cash_flow_ttm,non_operating_net_profit_ttm
2013-07-18,5.13,80498080000,48791400000,-0.058242,29.076429,0.298808,1482066.29909,2832000000,-107070521344,-2077000
2013-07-19,4.93,77301110000,46853650000,-0.095806,28.895,0.300079,1468643.01768,2832000000,-107070521344,-2077000
2013-07-22,4.92,77219140000,46803970000,-0.096815,28.667857,0.299745,1436532.57192,2832000000,-107070521344,-2077000
2013-07-23,5.2,81645710000,49487000000,-0.045172,30.939286,0.306731,1475406.23326,2832000000,-107070521344,-2077000
2013-07-24,5.1,80006240000,48493280000,-0.064631,30.257857,0.305157,1470902.95672,2832000000,-107070521344,-2077000
2013-07-25,5.13,80416110000,48741710000,-0.060067,30.666429,0.293198,1442293.40437,2832000000,-107070521344,-2077000
2013-07-26,5.04,79022560000,47897050000,-0.076603,30.030714,0.290184,1389619.00404,2832000000,-107070521344,-2077000
2013-07-29,4.92,77137160000,46754280000,-0.098787,30.667143,0.290434,1344699.00374,2832000000,-107070521344,-2077000
2013-07-30,5.06,79350450000,48095800000,-0.073019,31.167143,0.29065,1323652.11458,2832000000,-107070521344,-2077000
2013-07-31,5.01,78612690000,47648620000,-0.081803,28.895714,0.290364,1278533.5135,2832000000,-107070521344,-2077000
2013-08-01,5.18,81317820000,49288250000,-0.050338,27.76,0.271329,1272661.03102,2832000000,-107070521344,-2077000
2013-08-02,5.13,80498080000,48791400000,-0.06016,25.897143,0.270895,1245638.73242,2832000000,-107070521344,-2077000
2013-08-05,5.19,81481770000,49387620000,-0.048933,24.987857,0.271313,1215262.23372,2832000000,-107070521344,-2077000
2013-08-06,5.18,81317820000,49288250000,-0.051149,24.351429,0.271143,1194676.88308,2832000000,-107070521344,-2077000
2013-08-07,5.19,81399790000,49337940000,-0.050487,23.760714,0.26227,1192804.74359,2832000000,-107070521344,-2077000
2013-08-08,5.17,81071900000,49139200000,-0.05466,22.533571,0.261704,1168022.31814,2832000000,-107070521344,-2077000
2013-08-09,5.15,80744000000,48940450000,-0.058798,22.033571,0.261566,1139459.18346,2832000000,-107070521344,-2077000
2013-08-12,5.4,84678740000,51325370000,-0.013228,20.988571,0.266889,1212091.91062,2832000000,-107070521344,-2077000
2013-08-13,5.49,86072290000,52170030000,0.002545,20.534286,0.263358,1262472.5839,2832000000,-107070521344,-2077000
2013-08-14,5.45,85498470000,51822230000,-0.004601,21.125,0.263393,1304608.09621,2832000000,-107070521344,-2077000
2013-08-15,5.33,83613080000,50679450000,-0.026969,21.487857,0.26414,1276307.05204,2832000000,-107070521344,-2077000
2013-08-16,5.53,86728080000,52567510000,0.008941,25.712143,0.267242,1476589.34449,2832000000,-107070521344,-2077000
2013-08-19,5.64,88449520000,53610910000,0.028473,26.665714,0.266981,1551879.76341,2832000000,-107070521344,-2077000
2013-08-20,5.75,90170970000,54654310000,0.047874,27.665,0.265396,1615334.59576,2832000000,-107070521344,-2077000
2013-08-21,5.7,89433200000,54207140000,0.038589,27.755714,0.264292,1568680.99607,2832000000,-107070521344,-2077000
2013-08-22,5.72,89761100000,54405880000,0.041726,28.345714,0.259709,1544583.66303,2832000000,-107070521344,-2077000
2013-08-23,5.55,87055970000,52766250000,0.009671,30.435714,0.257667,1551755.02132,3338000384,-119841594368,-20489000
2013-08-26,5.7,89351230000,54157460000,0.035759,31.480714,0.259068,1523375.68641,3338000384,-119841594368,-20489000
2013-08-27,5.69,89187280000,54058080000,0.033205,31.435,0.239882,1478884.52445,3338000384,-119841594368,-20489000
2013-08-28,5.55,87137940000,52815940000,0.008887,32.025714,0.240775,1448790.33746,3338000384,-119841594368,-20489000
2013-08-29,5.56,87219920000,52865630000,0.009323,32.117143,0.23442,1405674.23839,3338000384,-119841594368,-20489000
2013-08-30,5.54,86974000000,52716570000,0.005908,30.890714,0.212498,1362145.92443,3338000384,-119841594368,-20489000
2013-09-02,5.62,88121630000,53412170000,0.018649,30.481429,0.212486,1319505.7078,3338000384,-119841594368,-20489000
2013-09-03,5.85,91810440000,55648030000,0.060633,30.617857,0.215792,1356581.13686,3338000384,-119841594368,-20489000
2013-09-04,5.79,90826760000,55051800000,0.048431,30.663571,0.213338,1360052.68227,3338000384,-119841594368,-20489000
2013-09-05,5.76,90416890000,54803370000,0.042882,25.848571,0.213205,1299282.33544,3338000384,-119841594368,-20489000
2013-09-06,5.76,90416890000,54803370000,0.042072,22.532143,0.210045,1203039.19948,3338000384,-119841594368,-20489000
2013-09-09,6.34,99433980000,60268800000,0.145038,24.531429,0.230637,1370671.55507,3338000384,-119841594368,-20489000
2013-09-10,6.5,101975170000,61809060000,0.172768,25.94,0.231317,1512004.10655,3338000384,-119841594368,-20489000
2013-09-11,6.63,104024510000,63051200000,0.194703,28.257857,0.230905,1598952.83939,3338000384,-119841594368,-20489000
2013-09-12,7.04,110418440000,66926690000,0.266263,32.028571,0.235675,1693705.81425,3338000384,-119841594368,-20489000
2013-09-13,6.9,108287130000,65634860000,0.239619,33.028571,0.236411,1706993.23542,3338000384,-119841594368,-20489000
2013-09-16,6.9,108205160000,65585180000,0.236598,36.254286,0.224808,1747602.77354,3338000384,-119841594368,-20489000
2013-09-17,6.68,104844240000,63548060000,0.196173,37.480714,0.226724,1727630.86439,3338000384,-119841594368,-20489000
2013-09-18,6.68,104844240000,63548060000,0.194259,38.343571,0.226698,1671517.46702,3338000384,-119841594368,-20489000
2013-09-23,6.73,105582010000,63995230000,0.200667,38.434286,0.226543,1631998.17317,3338000384,-119841594368,-20489000
2013-09-24,6.41,100581620000,60964400000,0.141914,41.568571,0.229663,1680704.53071,3338000384,-119841594368,-20489000
2013-09-25,6.29,98614250000,59771940000,0.118092,41.522857,0.230421,1647042.56548,3338000384,-119841594368,-20489000
2013-09-26,6.09,95581230000,57933570000,0.082341,42.340714,0.213081,1625282.22729,3338000384,-119841594368,-20489000
2013-09-27,6.22,97548590000,59126030000,0.10336,43.522143,0.21392,1584962.9512,3338000384,-119841594368,-20489000
2013-09-30,6.21,97384640000,59026660000,0.100153,44.521429,0.213546,1511069.8437,3338000384,-119841594368,-20489000
2013-10-08,6.38,100089770000,60666290000,0.12931,43.295,0.215153,1485040.3738,3338000384,-119841594368,-20489000
2013-10-09,6.56,102876880000,62355600000,0.159225,43.612857,0.216755,1473343.67945,3338000384,-119841594368,-20489000
2013-10-10,6.42,100663590000,61014090000,0.132542,41.795714,0.216363,1454615.18467,3338000384,-119841594368,-20489000
2013-10-11,6.63,104024510000,63051200000,0.168638,37.434286,0.218633,1454361.54136,3338000384,-119841594368,-20489000
2013-10-14,6.53,102385030000,62057490000,0.148313,35.389286,0.217579,1411029.13089,3338000384,-119841594368,-20489000
2013-10-15,6.38,100089770000,60666290000,0.120708,32.663571,0.218698,1362931.49157,3338000384,-119841594368,-20489000
2013-10-16,6.28,98450300000,59672570000,0.100609,31.119286,0.217786,1314661.8996,3338000384,-119841594368,-20489000
2013-10-17,6.27,98368330000,59622890000,0.098039,30.029286,0.217056,1253804.79593,3338000384,-119841594368,-20489000
2013-10-18,6.37,100007800000,60616600000,0.114631,30.62,0.217398,1220985.84808,3338000384,-119841594368,-20489000
2013-10-21,6.44,101073460000,61262520000,0.124682,28.121429,0.217135,1200772.30378,3338000384,-119841594368,-20489000
2013-10-22,6.3,98778200000,59871320000,0.097402,27.44,0.216122,1171794.05905,3338000384,-119841594368,-20489000
2013-10-23,6.57,103122800000,62504660000,0.144005,30.075,0.212737,1264741.61024,3205000192,-136586737664,35226000
2013-10-24,6.79,106565690000,64591460000,0.18022,31.62,0.214995,1343167.19466,3205000192,-136586737664,35226000
2013-10-25,7.02,110090550000,66727950000,0.217101,34.891429,0.210082,1411511.92098,3205000192,-136586737664,35226000
2013-10-28,6.86,107631350000,65237370000,0.187639,33.21,0.210757,1409300.5935,3205000192,-136586737664,35226000
2013-10-29,7.38,115746730000,70156260000,0.274875,35.663571,0.220187,1554322.47546,3205000192,-136586737664,35226000
2013-10-30,7.52,118041990000,71547460000,0.297358,36.253571,0.220673,1593599.40321,3205000192,-136586737664,35226000
2013-10-31,7.26,113943310000,69063180000,0.249441,36.935,0.223339,1605176.92889,3205000192,-136586737664,35226000
2013-11-01,7.25,113697390000,68914120000,0.244148,38.025,0.219719,1584678.71194,3205000192,-136586737664,35226000
2013-11-04,7.09,111156210000,67373860000,0.213861,39.160714,0.219231,1553440.58513,3205000192,-136586737664,35226000
2013-11-05,7.14,111975950000,67870720000,0.220506,41.205,0.219279,1553326.02327,3205000192,-136586737664,35226000
2013-11-06,6.87,107795290000,65336750000,0.172698,42.84,0.222296,1521571.05858,3205000192,-136586737664,35226000
2013-11-07,6.93,108778980000,65932980000,0.181361,42.294286,0.222077,1488815.79498,3205000192,-136586737664,35226000
2013-11-08,6.97,109270830000,66231090000,0.184561,42.749286,0.222095,1462397.51387,3205000192,-136586737664,35226000
2013-11-11,7.0,109844630000,66578890000,0.188629,43.294286,0.221695,1425796.88322,3205000192,-136586737664,35226000
2013-11-12,7.34,115172920000,78341420000,0.24397,41.431429,0.224044,1446817.78076,3205000192,-136586737664,35226000
2013-11-13,6.97,109270830000,74326770000,0.177682,41.567143,0.229906,1435895.27848,3205000192,-136586737664,35226000
2013-11-14,6.87,107713320000,73267350000,0.158715,39.067857,0.224883,1441852.96155,3205000192,-136586737664,35226000
2013-11-15,6.98,109516740000,74494050000,0.176014,40.204286,0.225393,1447674.14959,3205000192,-136586737664,35226000
2013-11-18,7.36,115500810000,78564460000,0.237992,38.477143,0.229797,1489696.1385,3205000192,-136586737664,35226000
2013-11-19,7.22,113287520000,77058960000,0.21179,36.977857,0.230606,1476641.23936,3205000192,-136586737664,35226000
2013-11-20,7.31,114681080000,78006870000,0.224346,36.069286,0.230869,1449396.03644,3205000192,-136586737664,35226000
2013-11-21,7.28,114271220000,77728070000,0.217589,36.297143,0.228849,1452054.84856,3205000192,-136586737664,35226000
2013-11-22,7.14,112057920000,76222580000,0.191697,34.707143,0.229622,1407244.71163,3205000192,-136586737664,35226000
2013-11-25,7.05,110664370000,75274680000,0.174708,33.344286,0.229587,1365001.99225,3205000192,-136586737664,35226000
2013-11-26,7.04,110418440000,75107400000,0.169963,31.663571,0.222772,1309547.32615,3205000192,-136586737664,35226000
2013-11-27,7.09,111238180000,75664990000,0.17653,32.072857,0.222371,1279704.11681,3205000192,-136586737664,35226000
2013-11-28,7.12,111648050000,75943780000,0.178756,31.118571,0.222348,1257007.73779,3205000192,-136586737664,35226000
2013-11-29,7.11,111484110000,75832270000,0.174859,30.619286,0.222118,1236123.38684,3205000192,-136586737664,35226000
2013-12-02,7.18,112713710000,76668650000,0.18563,29.755714,0.222289,1286917.58041,3205000192,-136586737664,35226000
2013-12-03,7.08,110992260000,75497710000,0.165254,28.574286,0.222636,1285046.05593,3205000192,-136586737664,35226000
2013-12-04,7.11,111484110000,75832270000,0.16823,29.029286,0.22213,1293721.53327,3205000192,-136586737664,35226000
2013-12-05,7.02,110090550000,74884360000,0.151434,26.939286,0.220132,1268640.45673,3205000192,-136586737664,35226000
2013-12-06,6.94,108942920000,74103740000,0.137349,23.986429,0.218401,1230698.79327,3205000192,-136586737664,35226000
2013-12-09,6.89,108123190000,73546150000,0.126823,23.350714,0.215332,1188223.47525,3205000192,-136586737664,35226000
2013-12-10,6.94,108942920000,74103740000,0.133403,21.987857,0.215059,1137945.51412,3205000192,-136586737664,35226000
2013-12-11,6.71,105254110000,71594580000,0.093125,22.442143,0.217505,1161407.17974,3205000192,-136586737664,35226000
2013-12-12,6.65,104270430000,70925470000,0.08117,22.17,0.216458,1121737.31458,3205000192,-136586737664,35226000
2013-12-13,6.56,102876880000,69977570000,0.065066,21.443571,0.215497,1088765.66164,3205000192,-136586737664,35226000
2013-12-16,6.66,104516350000,71092750000,0.080401,21.897857,0.207719,1072832.20523,3205000192,-136586737664,35226000
2013-12-17,6.65,104270430000,70925470000,0.076076,21.034286,0.207632,1036185.07891,3205000192,-136586737664,35226000
2013-12-18,6.67,104598320000,71148510000,0.077699,20.807143,0.185771,986536.77677,3205000192,-136586737664,35226000
2013-12-19,6.53,102467000000,69698770000,0.053953,20.898571,0.186089,954945.015528,3205000192,-136586737664,35226000
2013-12-20,6.22,97630570000,66408990000,0.002639,21.625714,0.189973,963559.903267,3205000192,-136586737664,35226000
2013-12-23,6.24,97958460000,66632030000,0.004771,20.99,0.189257,940186.503025,3205000192,-136586737664,35226000
2013-12-24,6.11,95909120000,65238050000,-0.017439,21.126429,0.187543,931030.836135,3205000192,-136586737664,35226000
2013-12-25,6.12,96073070000,65349570000,-0.01675,21.172143,0.186346,920985.144569,3205000192,-136586737664,35226000
2013-12-26,5.98,93859780000,63844080000,-0.040334,21.4,0.187025,899618.02275,3205000192,-136586737664,35226000
2013-12-27,6.14,96318990000,65516850000,-0.01609,22.535714,0.186336,906429.650694,3205000192,-136586737664,35226000
2013-12-30,6.13,96237010000,65461090000,-0.017888,22.535714,0.186348,890035.750642,3205000192,-136586737664,35226000
2013-12-31,6.4,100417670000,68304800000,0.023723,23.126429,0.189868,920407.917261,3205000192,-136586737664,35226000
2014-01-02,6.39,100253720000,68193280000,0.021077,23.307857,0.185965,909287.034501,3205000192,-136586737664,35226000
2014-01-03,6.23,97794510000,66520510000,-0.004906,24.125,0.187531,906118.068983,3205000192,-136586737664,35226000
2014-01-06,6.1,95663200000,65070770000,-0.027395,24.897143,0.185058,906794.582392,3205000192,-136586737664,35226000
2014-01-07,6.08,95335300000,64847740000,-0.031473,24.852143,0.164831,879037.279992,3205000192,-136586737664,35226000
2014-01-08,6.14,111963960000,65572610000,-0.021389,25.851429,0.165031,867237.4074,3205000192,-136586737664,35226000
2014-01-09,6.18,112535210000,65907160000,-0.01723,25.805714,0.164581,859543.525371,3205000192,-136586737664,35226000
2014-01-10,6.18,112535210000,65907160000,-0.018077,24.079286,0.164189,840269.856824,3205000192,-136586737664,35226000
2014-01-13,6.06,110440650000,64680460000,-0.037095,24.260714,0.163767,833799.86743,3205000192,-136586737664,35226000
2014-01-14,6.12,111583140000,65349570000,-0.027799,23.397143,0.161616,814246.988362,3205000192,-136586737664,35226000
2014-01-15,6.1,111107100000,65070770000,-0.032635,23.033571,0.158053,788637.581817,3205000192,-136586737664,35226000
2014-01-16,6.11,111297520000,65182290000,-0.031628,22.715,0.158032,765112.131313,3205000192,-136586737664,35226000
2014-01-17,6.0,109298160000,64011350000,-0.049589,21.715714,0.152373,757761.677142,3205000192,-136586737664,35226000
2014-01-20,5.9,107584440000,63007690000,-0.064984,22.079286,0.152015,737411.552909,3205000192,-136586737664,35226000
2014-01-21,5.94,108155660000,63342250000,-0.060392,19.898571,0.152018,713744.252693,3205000192,-136586737664,35226000
2014-01-22,6.16,112249580000,65739880000,-0.025295,21.08,0.153991,732976.011753,3205000192,-136586737664,35226000
2014-01-23,6.11,111392720000,65238050000,-0.033376,19.672143,0.152777,722418.233104,3205000192,-136586737664,35226000
2014-01-24,6.09,111011890000,65015020000,-0.037274,18.490714,0.151338,725424.289911,3205000192,-136586737664,35226000
2014-01-27,5.95,108441280000,63509520000,-0.060199,18.763571,0.152387,723282.861029,3205000192,-136586737664,35226000
2014-01-28,6.01,109488570000,64122870000,-0.051385,17.855714,0.150264,715090.797249,3205000192,-136586737664,35226000
2014-01-29,6.04,110059810000,64457430000,-0.04662,16.947143,0.150005,698470.367823,3205000192,-136586737664,35226000
2014-01-30,5.96,108536500000,63565280000,-0.059984,16.447857,0.150264,680671.229466,3205000192,-136586737664,35226000
2014-02-07,5.95,108346090000,63453760000,-0.06176,15.902857,0.15026,679021.730987,3205000192,-136586737664,35226000
2014-02-10,6.05,110155030000,64513180000,-0.046098,15.494286,0.150745,696416.343507,3205000192,-136586737664,35226000
2014-02-11,6.27,114248950000,66910820000,-0.010453,18.765,0.153309,797453.281024,3205000192,-136586737664,35226000
2014-02-12,6.24,113677700000,66576270000,-0.015171,19.355714,0.153335,819281.8528,3205000192,-136586737664,35226000
2014-02-13,6.39,116343510000,68137520000,0.008084,21.445,0.149692,900471.122962,3205000192,-136586737664,35226000
2014-02-14,6.31,115010610000,67356890000,-0.003532,21.581429,0.149585,901591.706446,3205000192,-136586737664,35226000
2014-02-17,6.25,113963330000,66743550000,-0.012671,21.762857,0.14968,905725.209673,3205000192,-136586737664,35226000
2014-02-18,6.09,111011890000,65015020000,-0.037902,21.035714,0.150091,908054.749698,3205000192,-136586737664,35226000
2014-02-19,6.27,114248950000,66910820000,-0.009337,22.761429,0.149007,955879.212683,3205000192,-136586737664,35226000
2014-02-20,6.14,111963960000,65572610000,-0.028756,23.942857,0.149216,974323.271002,3205000192,-136586737664,35226000
2014-02-21,6.06,110440650000,64680460000,-0.041561,23.715714,0.148931,958053.991669,3205000192,-136586737664,35226000
2014-02-24,5.83,106251530000,62227060000,-0.077209,24.805,0.151888,964864.733027,3205000192,-136586737664,35226000
2014-02-25,5.76,104918620000,61446440000,-0.088045,25.758571,0.15222,957261.197247,3205000192,-136586737664,35226000
2014-02-26,5.81,105775480000,61948270000,-0.079836,25.94,0.15037,933863.404859,3205000192,-136586737664,35226000
2014-02-27,5.87,107013180000,62673140000,-0.068316,26.121429,0.149234,929336.411906,3205000192,-136586737664,35226000
2014-02-28,5.82,105965910000,62059790000,-0.076926,26.666429,0.149446,912467.714729,3205000192,-136586737664,35226000
2014-03-03,5.77,105109030000,61557960000,-0.083861,23.486429,0.14844,894658.402526,3205000192,-136586737664,35226000
2014-03-04,5.74,104537790000,61223400000,-0.088268,22.987143,0.148516,889832.594932,3205000192,-136586737664,35226000
2014-03-05,5.59,101871980000,59662150000,-0.110955,21.397143,0.149909,885996.847159,3205000192,-136586737664,35226000
2014-03-06,5.63,102538430000,60052460000,-0.104584,21.76,0.149643,881789.080704,3205000192,-136586737664,35226000
2014-03-07,5.64,102824050000,60219740000,-0.101677,21.397143,0.146002,873382.482133,2350999552,-87010998272,85000000
2014-03-10,5.39,98158890000,57487550000,-0.142131,22.305714,0.150061,872081.779753,2350999552,-87010998272,85000000
2014-03-11,5.35,97492440000,57097240000,-0.147374,21.260714,0.150112,859984.314585,2350999552,-87010998272,85000000
2014-03-12,5.41,98539720000,57710580000,-0.13744,20.352143,0.150367,856273.772764,2350999552,-87010998272,85000000
2014-03-13,5.52,100539070000,58881520000,-0.119149,21.17,0.13015,865826.011818,2350999552,-87010998272,85000000
2014-03-14,5.39,98254100000,57543310000,-0.138113,20.398571,0.129641,854145.714646,2350999552,-87010998272,85000000
2014-03-17,5.47,99682210000,58379690000,-0.124424,19.626429,0.129205,834314.698744,2350999552,-87010998272,85000000
2014-03-18,5.42,98825340000,57877860000,-0.13107,19.445,0.120941,822804.943281,2350999552,-87010998272,85000000
2014-03-19,5.35,97492440000,57097240000,-0.141517,18.945714,0.120587,804136.577109,2350999552,-87010998272,85000000
2014-03-20,5.28,96159530000,56316610000,-0.151886,18.4,0.120873,797548.682506,2350999552,-87010998272,85000000
2014-03-21,5.64,102728850000,60163980000,-0.092532,21.625714,0.129311,884263.298616,2350999552,-87010998272,85000000
2014-03-24,5.64,102728850000,60163980000,-0.0915,21.897857,0.129311,916888.60983,2350999552,-87010998272,85000000
2014-03-25,5.54,100919900000,59104560000,-0.106532,21.443571,0.129728,897391.749843,2350999552,-87010998272,85000000
2014-03-26,5.59,101871980000,59662150000,-0.097233,20.852857,0.125474,872869.694296,2350999552,-87010998272,85000000
2014-03-27,5.63,102538430000,60052460000,-0.090413,22.17,0.124846,901749.642865,2350999552,-87010998272,85000000
2014-03-28,5.63,102633640000,60108220000,-0.088745,20.989286,0.122933,896988.484134,2350999552,-87010998272,85000000
2014-03-31,5.63,102538430000,60052460000,-0.088679,20.899286,0.122,867945.411235,2350999552,-87010998272,85000000
2014-04-01,5.64,102824050000,60219740000,-0.085377,20.4,0.122021,836408.121515,2350999552,-87010998272,85000000
2014-04-02,5.7,103871340000,60833090000,-0.075266,19.672857,0.120572,828072.112515,2350999552,-87010998272,85000000
2014-04-03,5.63,102538430000,60052460000,-0.086085,19.535714,0.11914,819567.881959,2350999552,-87010998272,85000000
2014-04-04,5.64,102728850000,60163980000,-0.083301,19.762143,0.118266,798700.705517,2350999552,-87010998272,85000000
2014-04-08,5.89,107394010000,62896170000,-0.040543,22.17,0.120295,895940.949554,2350999552,-87010998272,85000000
2014-04-09,5.85,106537150000,62394340000,-0.047278,21.987857,0.11993,894486.286625,2350999552,-87010998272,85000000
2014-04-10,5.94,108155660000,63342250000,-0.031974,22.896429,0.119441,917914.043173,2350999552,-87010998272,85000000
2014-04-11,5.96,108536500000,63565280000,-0.027788,19.897857,0.118927,919013.891827,2350999552,-87010998272,85000000
2014-04-14,5.89,107394010000,62896170000,-0.037691,19.715714,0.119149,900056.862804,2350999552,-87010998272,85000000
2014-04-15,5.73,104442580000,61167640000,-0.063764,20.260714,0.120066,895658.502597,2350999552,-87010998272,85000000
2014-04-16,5.74,104633000000,61279160000,-0.061515,20.533571,0.119809,873179.502406,2350999552,-87010998272,85000000
2014-04-17,5.7,103776140000,60777330000,-0.068676,19.352143,0.118907,844007.983711,2350999552,-87010998272,85000000
2014-04-18,5.64,102824050000,60219740000,-0.076662,18.852143,0.114836,819170.429364,2350999552,-87010998272,85000000
2014-04-21,5.59,101776770000,59606390000,-0.085575,18.67,0.112486,793215.879042,2350999552,-87010998272,85000000
2014-04-22,5.78,105299450000,61669470000,-0.053391,20.077857,0.112714,795403.147259,2350999552,-87010998272,85000000
2014-04-23,5.9,107584440000,63007690000,-0.03254,20.577143,0.112879,875197.506717,2350999552,-87010998272,85000000
2014-04-24,5.87,106917970000,62617380000,-0.038293,20.895714,0.100545,884207.469181,4803999744,-38566000128,69000000
2014-04-25,5.88,107108390000,62728900000,-0.036427,21.714286,0.09959,901905.656647,4803999744,-38566000128,69000000
2014-04-28,5.76,105013820000,61502200000,-0.055188,19.942143,0.097975,896363.682079,4803999744,-38566000128,69000000
2014-04-29,5.83,106251530000,62227060000,-0.04386,20.578571,0.098355,878138.816738,4803999744,-38566000128,69000000
2014-04-30,5.82,106061110000,62115550000,-0.045477,19.17,0.097444,843325.422903,4803999744,-38566000128,69000000
2014-05-05,5.74,104633000000,61279160000,-0.058107,19.442857,0.097577,827823.761948,4803999744,-38566000128,69000000
2014-05-06,5.72,104252160000,61056130000,-0.061045,19.125714,0.094887,797689.409207,4803999744,-38566000128,69000000
2014-05-07,5.67,103300090000,60498540000,-0.069115,17.899286,0.094779,766775.378895,4803999744,-38566000128,69000000
2014-05-08,5.71,104061760000,60944610000,-0.061937,18.217143,0.094868,754189.721195,4803999744,-38566000128,69000000
2014-05-09,5.77,105204240000,61613720000,-0.051288,18.126429,0.095097,735815.667772,4803999744,-38566000128,69000000
2014-05-12,5.93,107965260000,63230730000,-0.026178,19.035,0.091461,751421.766457,4803999744,-38566000128,69000000
2014-05-13,5.87,106917970000,62617380000,-0.035551,18.762143,0.08639,731379.783759,4803999744,-38566000128,69000000
2014-05-14,5.91,107679630000,63063450000,-0.028518,17.535714,0.086175,725667.133111,4803999744,-38566000128,69000000
2014-05-15,5.85,106537150000,62394340000,-0.038522,16.672857,0.085686,708324.160288,4803999744,-38566000128,69000000
2014-05-16,5.89,107298800000,62840410000,-0.031196,15.900714,0.07922,692166.37064,4803999744,-38566000128,69000000
2014-05-19,5.89,107298800000,62840410000,-0.030772,14.673571,0.078579,671304.417263,4803999744,-38566000128,69000000
2014-05-20,5.87,107013180000,62673140000,-0.032891,13.992857,0.078176,645542.682654,4803999744,-38566000128,69000000
2014-05-21,5.92,107870040000,63174970000,-0.024741,13.856429,0.078362,628374.632089,4803999744,-38566000128,69000000
2014-05-22,5.95,108441280000,63509520000,-0.019175,14.947143,0.077785,653936.733419,4803999744,-38566000128,69000000
2014-05-23,6.05,110250230000,64568940000,-0.002494,14.674286,0.078197,653871.493909,4803999744,-38566000128,69000000
2014-05-26,6.05,110250230000,64568940000,-0.002369,14.673571,0.078197,642238.27214,4803999744,-38566000128,69000000
2014-05-27,6.05,110250230000,64568940000,-0.002241,15.127857,0.078046,627788.622354,4803999744,-38566000128,69000000
2014-05-28,6.06,110440650000,64680460000,-0.000177,14.673571,0.078014,631020.724406,4803999744,-38566000128,69000000
2014-05-29,6.01,109488570000,64122870000,-0.008444,14.764286,0.078129,626466.522602,4803999744,-38566000128,69000000
2014-05-30,6.01,109488570000,64122870000,-0.007933,13.765,0.077814,617187.520924,4803999744,-38566000128,69000000
2014-06-03,6.01,109583780000,64178630000,-0.006527,13.856429,0.077411,603860.445298,4803999744,-38566000128,69000000
2014-06-04,5.92,107870040000,63174970000,-0.021526,14.038571,0.077775,596851.893792,4803999744,-38566000128,69000000
2014-06-05,5.97,108822120000,63732560000,-0.012419,13.811429,0.077725,581324.938694,4803999744,-38566000128,69000000
2014-06-06,5.95,108346090000,63453540000,-0.016268,13.947143,0.077567,559977.017307,4803999744,-38566000128,69000000
2014-06-09,6.0,109298160000,64011130000,-0.007189,14.311429,0.077683,555011.608615,4803999744,-38566000128,69000000
2014-06-10,6.14,111868760000,65516620000,0.016826,14.810714,0.078787,586338.822787,4803999744,-38566000128,69000000
2014-06-11,6.16,112154380000,65683890000,0.01993,14.402143,0.076502,593362.835914,4803999744,-38566000128,69000000
2014-06-12,6.17,110935730000,64970180000,0.023186,13.660714,0.076361,584588.477696,4803999744,-38566000128,69000000
2014-06-13,6.43,115619930000,67713510000,0.066825,16.393571,0.079786,659954.368239,4803999744,-38566000128,69000000
2014-06-16,6.44,115734180000,67780420000,0.068124,16.746429,0.07925,695145.007626,4803999744,-38566000128,69000000
2014-06-17,6.38,114705940000,67178230000,0.058905,16.943571,0.0794,695528.636688,4803999744,-38566000128,69000000
2014-06-18,6.27,112649460000,65973840000,0.040173,17.235,0.08003,695568.145084,4803999744,-38566000128,69000000
2014-06-19,6.22,111735470000,65438550000,0.031901,17.536429,0.079312,690294.208412,4803999744,-38566000128,69000000
2014-06-20,6.26,112535210000,65906930000,0.039349,17.417143,0.074747,674782.933714,4803999744,-38566000128,69000000
2014-06-23,6.21,111621220000,65371640000,0.030782,17.603571,0.074869,666049.012699,4803999744,-38566000128,69000000
2014-06-24,6.23,111963960000,65572370000,0.033928,16.873571,0.073949,643958.641387,4803999744,-38566000128,69000000
2014-06-25,6.21,111621220000,65371640000,0.030748,17.131429,0.073968,622228.371657,4803999744,-38566000128,69000000
2014-06-26,6.24,112192470000,65706200000,0.036144,16.932143,0.072863,608964.788575,4803999744,-38566000128,69000000
2014-06-27,6.24,112192470000,65706200000,0.036132,16.816429,0.071463,599042.285722,4803999744,-38566000128,69000000
2014-06-30,6.3,113220720000,66308390000,0.045358,16.539286,0.071625,597486.78308,4803999744,-38566000128,69000000
2014-07-01,6.27,112649460000,65973840000,0.039801,16.247857,0.067748,580508.651005,4803999744,-38566000128,69000000
2014-07-02,6.29,112992210000,66174570000,0.042294,15.805714,0.067762,564893.269447,4803999744,-38566000128,69000000
2014-07-03,6.33,113791960000,66642940000,0.048928,12.821429,0.066587,565835.471712,4803999744,-38566000128,69000000
2014-07-04,6.3,113220720000,66308390000,0.042806,12.434286,0.065619,556694.177516,4803999744,-38566000128,69000000
2014-07-07,6.27,112649460000,65973840000,0.036658,12.046429,0.065651,548301.868074,4803999744,-38566000128,69000000
2014-07-08,6.31,113449210000,66442210000,0.043277,11.549286,0.0655,540820.840811,4803999744,-38566000128,69000000
2014-07-09,6.13,110250230000,64568720000,0.013046,12.046429,0.067145,557044.037791,4803999744,-38566000128,69000000
2014-07-10,6.15,110478740000,64702540000,0.014397,12.101429,0.067153,550272.183139,4803999744,-38566000128,69000000
